Fecha;Concepto;Proveedor;Moneda;Monto;TC;Monto en USD;Origen;Forma;Destino;Tipo Comprobante;Comp. No.;Recibo;Estado del Pago;Vencimiento;Cheque No.;Fecha de Pago;Ref. Operaci¢n;ID Mes Registro;ID Registro;Proyecto;ID Mes Pago;Categor¡a;éltimo Registro: 3717;éltimo en Costos: 3626 (Obsoleto);;;;;;;
29/04/21;Costo por Transf. Alq.Gge.;ITAU;UYU;83,53;44,07;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1962;;;;;;;;;;;;
29/04/21;Pago Antel ABR 21;ANTEL;UYU;3.230,00;44,07;73,30;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Boleta;9609226;N/A;;;;;;;1963;;;;;;;;;;;;
29/04/21;Pago UTE;UTE;UYU;2.344,00;44,07;53,19;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Boleta;50272;N/A;;;;;;;1964;;;;;;;;;;;;
30/04/21;Almuerzo;La Corte - IROSIL SA;UYU;2.318,00;43,98;52,71;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;1965;;;;;;;;;;;;
30/04/21;Compra del Campo;Del Campo - Tomas Magari¤os;UYU;2.454,00;43,98;55,80;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;1966;;;;;;;;;;;;
30/04/21;Debito Comision Cta. EUR;ITAU;EUR;0,20;0,83;0,24;PSS;D‚bito Aut. PSS - Ita£ EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1967;;;;;;;;;;;;
30/04/21;Comision por Admin. Cta UYU BROU;BROU;UYU;688,89;43,98;15,66;PSS;D‚bito Aut. PSS - BROU UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1968;;;;;;;;;;;;
30/04/21;Comision por Admin. Cta USD BROU;BROU;USD;16,13;1,00;16,13;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1969;;;;;;;;;;;;
30/04/21;Comision por Admin. Cta EUR BROU;BROU;EUR;2,95;0,83;3,57;PSS;D‚bito Aut. PSS - BROU EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1970;;;;;;;;;;;;
30/04/21;Comision por tenencia de EUR BROU;BROU;EUR;0,43;0,83;0,52;PSS;D‚bito Aut. PSS - BROU EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1971;;;;;;;;;;;;
01/05/21;Compra Tablet;Grupo Castro - Castro Barreto Rosa;USD;414,00;1,00;414,00;Juan;Efectivo;PGastos;Boleta;272;N/A;;;;;;;1972;;;;;;;;;;;;
01/05/21;Compra del Campo;Del Campo - Tomas Magari¤os;UYU;2.454,00;44,07;55,69;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;123;N/A;;;;;;;1973;;;;;;;;;;;;
04/05/21;Reparaci¢n Impresora;Horacio Pacheco;UYU;3.400,00;43,82;77,60;PSS;Transf. PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;1974;;;;;;;;;;;;
04/05/21;Costo por Transf. Rep. Imp.;ITAU;UYU;83,34;43,82;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1975;;;;;;;;;;;;
04/05/21;Devoluci¢n PPF Ita£;ITAU;USD;29.268,97;1,00;29.268,97;PSS;D‚bito Aut. PSS - Ita£ USD;Costo Financiero;Sin Comp.;N/A;N/A;;;;;;;1976;;;3;;;;;;;;;
07/05/21;Pago Alquiler Mayo 2021;Beatriz Carina Cristofano;USD;800,00;1,00;800,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;1977;;;;;;;;;;;;
07/05/21;Costo por Transf. (Alq);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1978;;;;;;;;;;;;
07/05/21;GC ABR 2021;Edif. Barreiro y Ramos;UYU;9.446,00;44,12;214,12;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;;1979;;;;;;;;;;;;
07/05/21;Costo por Transf. (GC);ITAU;UYU;83,50;44,12;1,89;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1980;;;;;;;;;;;;
07/05/21;Certificados Compraventa Auto;Esc. Bel‚n Galbarini;UYU;21.256,00;44,12;481,83;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;47;N/A;;;;;;;1981;;;;;;;;;;;;
07/05/21;Cambio USD a UYU;BROU;USD;1.700,00;1,00;1.700,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;1982;;;0;;;;;;;;;
07/05/21;Traduccion Poder Apar - Fontoura;Fontoura Viera Cira Mar¡a;UYU;7.686,00;44,12;174,23;PSS;Transf. PSS - Ita£ UYU;Gastos;Boleta;20;N/A;;;;;9100. LA Y53740 - Aceite Diel‚ctrico para Transformadores - UTE;;1983;9100;;1;;;;;;;;;
07/05/21;Pago Gt¡a. Contrato ANCAP Tubos;BSE;USD;167,88;1,00;167,88;Javier;Efectivo;Costos;Cr‚dito;8252824;N/A;;;;;450. LA 1500172900 - Tubos p. Intercamb. de Calor - ANCAP;;1984;450;;1;;;;;;;;;
07/05/21;Honorarios Estudio Berrutti ABR 2021;Cr. Berrutti;UYU;6.600,00;44,12;149,61;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;910;N/A;;;;;;;1985;;;;;;;;;;;;
07/05/21;Pago Fact. DHL  - IEDs;DHL;UYU;21.738,82;44,12;492,78;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;482706-483279;70521;;;;;493. CP C93833 - Sum. IEDs - UTE;;1986;493;;1;;;;;;;;;
08/05/21;Compra Combustible;Ancap - Ergus SRL;UYU;2.600,30;44,05;59,04;Javier;D‚bito Ita£ Javier;PGastos;Boleta;1307476;N/A;;;;;;;1987;;;;;;;;;;;;
11/05/21;Pago BPS Abril 2021;BPS;UYU;2.121,00;43,87;48,35;PSS;D‚bito Aut. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;384390;110521;;;;;;;1988;;;;;;;;;;;;
12/05/21;Prestamo a Pablo Garcia;PSS;USD;2.000,00;1,00;2.000,00;PSS;Transf. PSS - Ita£ USD;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;1989;;;2;;;;;;;;;
14/05/21;Debito Banking Card;ITAU;UYU;1.168,00;44,08;26,50;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;1990;;;;;;;;;;;;
14/05/21;Pago Chalkling Overhaul Helice;Aircraft Repair Station Ltda;USD;2.000,00;1,00;2.000,00;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;99;140521;;;;;423. LA 51-2020 - Adq. Rep., Serv. p. Insp. y Overhaul Aeronaves - CGA;;1991;423;;1;;;;;;;;;
14/05/21;Tasa Control PPF 29,3k;ITAU;USD;9,50;1,00;9,50;PSS;D‚bito Aut. PSS - Ita£ UYU;Costo Financiero;Sin Comp.;N/A;N/A;;;;;;;1992;;;;;;;;;;;;
16/05/21;Compra Combustible;Esso del Parque - Rigual SA;UYU;2.500,00;44,08;56,72;PSS;D‚bito PSS - Ita£ UYU;PGastos;Boleta;41097;N/A;;;;;;;1993;;;;;;;;;;;;
18/05/21;Certificados APAR;Esc. Bel‚n Galbarini;UYU;7.930,00;44,20;179,43;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;48;N/A;;;;;9100. LA Y53740 - Aceite Diel‚ctrico para Transformadores - UTE;;1994;9100;;1;;;;;;;;;
18/05/21;E-Factura Memory;Memory SRL;UYU;1.325,00;44,20;29,98;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos;Boleta;;N/A;;;;;;;1995;;;;;;;;;;;;
18/05/21;Compra Kinko;Bowerey SA;UYU;813,50;44,20;18,41;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;1996;;;;;;;;;;;;
18/05/21;Pago Anticipo 50% Baker por SUVA123;Baker Distributing Co.;USD;8.070,00;1,00;8.070,00;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;5784;180521;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;1997;464;;1;;;;;;;;;
18/05/21;Costo por Transf. (Baker);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;1998;464;;1;;;;;;;;;
18/05/21;Compra Chouse;Eiport SA;UYU;4.990,00;44,20;112,91;Javier;Cr‚dito Master Javier;PGastos;Boleta;47189;N/A;;;;;;;1999;;;;;;;;;;;;
18/05/21;Pago Fact. DHL  - A1A1;DHL;UYU;13.730,00;44,20;310,67;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;487233;180521;;;;;307. LA Y52646 - Sum. de RTU Compactas - UTE;;2000;307;;1;;;;;;;;;
19/05/21;Pago Flete y Seg. Megaship ;Megaship -Enza & Belya SRL;USD;714,90;1,00;714,90;PSS;Transf. PSS - Ita£ USD;Gastos;Cr‚dito;4552, 4553;3145;;;;;503. CP C93829 - Sum. Banco Bat. Gel Electrol¡tico - UTE;;2001;503;;1;;;;;;;;;
19/05/21;Pago Flete y Seg. Megaship ;Megaship -Enza & Belya SRL;USD;1.125,10;1,00;1.125,10;PSS;Transf. PSS - Ita£ USD;Gastos;Cr‚dito;4605;3145;;;;;505. LA Y53659 - Rep. p. Acoples de Bombas NOX - UTE;;2002;505;;1;;;;;;;;;
19/05/21;Pago Seg. Megaship ;Megaship -Enza & Belya SRL;USD;136,07;1,00;136,07;PSS;Transf. PSS - Ita£ USD;Gastos;Cr‚dito;4611;3145;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2003;404;;1;;;;;;;;;
19/05/21;Pago Flete y Seg. Megaship ;Megaship -Enza & Belya SRL;USD;-31,90;1,00;-31,90;PSS;No Aplica;IVA/IRAE;Cr‚dito;4552;N/A;;;;;503. CP C93829 - Sum. Banco Bat. Gel Electrol¡tico - UTE;;3430;503;;1;;;;;;;;;
19/05/21;Pago Flete y Seg. Megaship ;Megaship -Enza & Belya SRL;USD;-24,20;1,00;-24,20;PSS;No Aplica;IVA/IRAE;Cr‚dito;4605;N/A;;;;;505. LA Y53659 - Rep. p. Acoples de Bombas NOX - UTE;;3433;505;;1;;;;;;;;;
21/05/21;Costo por recepcion giro;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2004;;;;;;;;;;;;
21/05/21;Transf. BROU USD a ITAU USD;PSS;USD;22.000,00;1,00;22.000,00;PSS;Transf. PSS - BROU USD;Transf. Interbanc. PSS;Sin Comp.;N/A;N/A;;;;;;;2005;;;0;;;;;;;;;
21/05/21;Costo por giro;BROU;USD;34,49;1,00;34,49;PSS;D‚bito PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2006;;;;;;;;;;;;
21/05/21;Prestamo a Pablo Garcia;PSS;USD;2.500,00;1,00;2.500,00;PSS;Transf. PSS - Ita£ USD;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;2007;;;2;;;;;;;;;
24/05/21;Cuota 3/36 Siga 80k;ITAU;USD;2.489,75;1,00;2.489,75;PSS;D‚bito Aut. PSS - Ita£ UYU;Costo Financiero;Sin Comp.;N/A;N/A;;;;;;;2008;;;3;;;;;;;;;
24/05/21;Retiro para Caja PSS;PSS;UYU;5.000,00;44,07;113,47;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;2009;;;;;;;;;;;;
27/05/21;Compra Termometro Dig.;Fablet & Bertoni S.A.;USD;90,00;1,00;90,00;PSS;D‚bito PSS - Ita£ USD;Gastos;Boleta;80199;N/A;;;;;9082. CP 3-2020 - Mantenim. de Trafo en Palacio de los Trib. - Poder Judicial;;2010;9082;;1;;;;;;;;;
28/05/21;Pago Alquiler GARAGE 22MAY - 22JUN;Liseril S.A. - PILAR;UYU;4.200,00;43,87;95,75;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;2011;;;;;;;;;;;;
28/05/21;Costo por Transf. Alq.Gge.;ITAU;UYU;83,18;43,87;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2012;;;;;;;;;;;;
28/05/21;Compra del Campo;Del Campo - Tomas Magari¤os;UYU;1.757,00;43,87;40,05;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;244;N/A;;;;;;;2013;;;;;;;;;;;;
28/05/21;Pago UTE;UTE;UYU;1.927,00;43,87;43,93;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Boleta;88036;N/A;;;;;;;2014;;;;;;;;;;;;
28/05/21;Pago Antel MAY 21;ANTEL;UYU;3.041,00;43,87;69,33;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Boleta;9711936;N/A;;;;;;;2015;;;;;;;;;;;;
28/05/21;Compra Super;N/A;UYU;2.473,00;43,87;56,38;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2016;;;;;;;;;;;;
28/05/21;Compra kinko;Bowerey SA;UYU;2.073,00;43,87;47,26;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2017;;;;;;;;;;;;
31/05/21;Pago Saldo Chillco;Chillco Inc.;USD;10.231,25;1,00;10.231,25;PSS;Transf. PSS - Ita£ USD;Mercader¡a;Cr‚dito;67888;N/A;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;2018;464;;1;;;;;;;;;
31/05/21;Costo transferencia Chillco;ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;2019;464;;1;;;;;;;;;
31/05/21;Devol. Credito Particular ;Prexpol S.A.;USD;27.800,00;1,00;27.800,00;PSS;Cheque PSS - Ita£ USD;Gastos S/Comp.;Sin Comp.;N/A;N/A;;;409945;;;;2020;;;3;;;;;;;;;
31/05/21;Intereses por sobregiro;ITAU;USD;25,80;1,00;25,80;PSS;D‚bito Aut. PSS - Ita£ USD;Costo Financiero;Sin Comp.;N/A;N/A;;;;;;;2021;;;;;;;;;;;;
31/05/21;Debito Comision Cta. EUR;ITAU;EUR;0,14;0,82;0,17;PSS;D‚bito Aut. PSS - Ita£ EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2022;;;;;;;;;;;;
31/05/21;Comision por Admin. Cta UYU BROU;BROU;UYU;692,27;43,87;15,78;PSS;D‚bito Aut. PSS - BROU UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2023;;;;;;;;;;;;
31/05/21;Comision por Admin. Cta USD BROU;BROU;USD;16,23;1,00;16,23;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2024;;;;;;;;;;;;
31/05/21;Comision por Admin. Cta EUR BROU;BROU;EUR;2,91;0,82;3,55;PSS;D‚bito Aut. PSS - BROU EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2025;;;;;;;;;;;;
31/05/21;Comision por tenencia de EUR BROU;BROU;EUR;0,43;0,82;0,52;PSS;D‚bito Aut. PSS - BROU EUR;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2026;;;;;;;;;;;;
01/06/21;Honorarios Estudio Berrutti MAY2021;Cr. Berrutti;UYU;6.600,00;43,87;150,46;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;1114;N/A;;;;;;;2027;;;;;;;;;;;;
01/06/21;Compra Combustible;Petrobras - Simanor S.A.;UYU;2.700,00;43,87;61,55;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;330437;N/A;;;;;;;2028;;;;;;;;;;;;
02/06/21;Compra PC Javier;Amazon.com;USD;727,00;1,00;727,00;PSS;Transf. PSS - Ita£ USD;Gastos;Sin Comp.;N/A;N/A;;;;;;;2029;;;;;;;;;;;;
04/06/21;GC MAY 2021;Edif. Barreiro y Ramos;UYU;10.223,00;43,65;234,23;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;;2030;;;;;;;;;;;;
04/06/21;Costo por Transf. (GC);ITAU;UYU;83,02;43,65;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2031;;;;;;;;;;;;
07/06/21;Pago BPS MAY 2021;BPS;UYU;3.652,00;43,60;83,77;PSS;D‚bito Aut. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;890030;70621;;;;;;;2032;;;;;;;;;;;;
07/06/21;Retiro Directores JUAN;PSS;USD;2.000,00;1,00;2.000,00;PSS;Transf. PSS - Ita£ USD;Retiro Dir. Juan;Ticket;1971459;N/A;;;;;;;2033;;;2;;;;;;;;;
07/06/21;Costo por Retiro por Mostrador;ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2034;;;;;;;;;;;;
08/06/21;Pago Lot 1 Dexsil PCB;Dexsil Corporation Intl.;USD;7.965,20;1,00;7.965,20;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;191569;80621;;;;;585. CP C94171 - Sum Consumibles p. PCB - UTE;;2035;585;;1;;;;;;;;;
08/06/21;Costo por Transf. (Dexsil);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;585. CP C94171 - Sum Consumibles p. PCB - UTE;;2036;585;;1;;;;;;;;;
08/06/21;Pago Alquiler Junio 2021;Beatriz Carina Cristofano;USD;800,00;1,00;800,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;2037;;;;;;;;;;;;
08/06/21;Costo por Transf. (Alq);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2038;;;;;;;;;;;;
09/06/21;Pago Balance 50% Baker por SUVA123;Baker Distributing Co.;USD;8.130,00;1,00;8.130,00;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;5784;90621;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;2039;464;;1;;;;;;;;;
09/06/21;Costo por Transf. (Baker);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;464. LA Y53325 - Rep. Chiller Trane Pta. del Tigre - UTE;;2040;464;;1;;;;;;;;;
10/06/21;E-Factura Memory;Memory SRL;UYU;1.325,00;43,57;30,41;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos;Boleta;115287;N/A;;;;;;;2041;;;;;;;;;;;;
10/06/21;Compra PedidosYA;PedidosYa;UYU;1.612,00;43,57;37,00;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2042;;;;;;;;;;;;
11/06/21;Cambio USD a UYU;ITAU;USD;500,00;1,00;500,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;2043;;;0;;;;;;;;;
11/06/21;Cambio EUR a USD;ITAU;EUR;10.000,00;0,82;12.169,89;PSS;Transf. PSS - Ita£ EUR;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;2044;;;0;;;;;;;;;
11/06/21;Compra PC Pablo;Amazon.com;USD;800,00;1,00;800,00;PSS;Transf. PSS - Ita£ USD;Gastos;Sin Comp.;N/A;N/A;;;;;;;2045;;;;;;;;;;;;
13/06/21;Compra del Campo;Del Campo - Tomas Magari¤os;UYU;1.018,00;43,58;23,36;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;297;N/A;;;;;;;2046;;;;;;;;;;;;
15/06/21;Compra Combustible;Ancap - Ergus SRL;UYU;3.100,29;43,71;70,94;Javier;D‚bito PSS - Ita£ UYU;Gastos;Boleta;1326300;N/A;;;;;;;2047;;;;;;;;;;;;
15/06/21;Dep. Garant¡a UTE Reparaci¢n Y52337;UTE;USD;512,52;1,00;512,52;Caja;Transf. PSS - Ita£ USD;Dep¢stio en Garant¡a;Sin Comp.;N/A;N/A;;;;;649. NA - Reparaci¢n Trafo 5kVA SSE Y52337 - SSE;;2048;649;;1;;;;;;;;;
15/06/21;Costo por Transf. (Garantia);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;649. NA - Reparaci¢n Trafo 5kVA SSE Y52337 - SSE;;2049;649;;1;;;;;;;;;
15/06/21;Tasa Control PPF 28k;ITAU;USD;9,51;1,00;9,51;PSS;D‚bito Aut. PSS - Ita£ UYU;Costo Financiero;Sin Comp.;N/A;N/A;;;;;;;2050;;;;;;;;;;;;
15/06/21;Compra Mosca;Mosca Hnos SA;UYU;2.075,00;43,71;47,48;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;763146;N/A;;;;;;;2051;;;;;;;;;;;;
15/06/21;Debito Banking Card;ITAU;UYU;1.168,00;43,71;26,72;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2052;;;;;;;;;;;;
16/06/21;Pago Proventos Portuarios Trailers;A.N.P.;USD;256,00;1,00;256,00;PSS;Transf. PSS - Ita£ USD;Gastos;Boleta;;;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2053;404;;1;;;;;;;;;
16/06/21;Costo por Transf. (ANP);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2054;404;;1;;;;;;;;;
17/06/21;Pago ANP Motores;A.N.P.;USD;118,00;1,00;118,00;PSS;Transf. PSS - Ita£ USD;Gastos;Boleta;;;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2055;404;;1;;;;;;;;;
17/06/21;Costo por Transf. (ANP);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2056;404;;1;;;;;;;;;
17/06/21;Pago Salida Deposito Lobraus Motores;A.N.P.;USD;80,00;1,00;80,00;PSS;Transf. PSS - Ita£ USD;Gastos;Boleta;;;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2057;404;;1;;;;;;;;;
17/06/21;Costo por Transf. (ANP);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;404. LA 56-2020 - Adq. Bote, Motores, Trailer - CGA;;2058;404;;1;;;;;;;;;
17/06/21;Compra PedidosYA;PedidosYa;UYU;1.154,00;43,66;26,43;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2059;;;;;;;;;;;;
18/06/21;Costo banc. Por Recepcion de cobro;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;505. LA Y53659 - Rep. p. Acoples de Bombas NOX - UTE;;2060;505;;1;;;;;;;;;
18/06/21;Pago Saldo SUDEL Ampliaci¢n Conectores;Sudel S.A.;USD;12.793,32;1,00;12.793,32;PSS;Transf. PSS - Ita£ USD;Mercader¡a;Cr‚dito;287020 287021;181621;;;;;496. Amp. LA Y52926 - Conectores Etrelec para SE - UTE;;2061;496;;1;;;;;;;;;
18/06/21;Costo por Transf. (Sudel);ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;496. Amp. LA Y52926 - Conectores Etrelec para SE - UTE;;2062;496;;1;;;;;;;;;
18/06/21;Prestamo a Pablo Garcia;PSS;USD;2.500,00;1,00;2.500,00;PSS;Transf. PSS - Ita£ USD;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;2063;;;2;;;;;;;;;
18/06/21;Retiro Directores 50/50;PSS;USD;8.000,00;1,00;8.000,00;PSS;Mostrador_Ita£ Cta. USD;Retiro Directores 50/50;Ticket;1975761;N/A;;;;;;;2064;;;2;;;;;;;;;
18/06/21;Costo por Retiro por Mostrador;ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2065;;;;;;;;;;;;
18/06/21;Costo por Retiro por Mostrador Gastos Efect.;ITAU;USD;24,00;1,00;24,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;2066;;;;;;;;;;;;
18/06/21;Compra PedidosYA;PedidosYa;UYU;1.445,00;43,68;33,09;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2067;;;;;;;;;;;;
18/06/21;Compra PedidosYA;PedidosYa;UYU;10,00;43,68;0,23;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;2068;;;;;;;;;;;;
19/06/21;Compra del Campo;Del Campo - Tomas Magari¤os;UYU;1.827,54;43,66;41,86;PSS;D‚bito Ita£ Javier;PGastos;Boleta;323;N/A;;;;;;;2069;;;;;;;;;;;;
20/06/21;Compra Disco;Supermercados Disco del Uruguay S.A.;UYU;3.905,58;43,68;89,42;Javier;D‚bito Ita£ Javier;PGastos;Boleta;2618241;N/A;;;;;;;2070;;;;;;;;;;;;
21/06/21;Compra Disco;Supermercados Disco del Uruguay S.A.;UYU;2.279,90;43,80;52,06;Javier;D‚bito PSS - Ita£ UYU;Gastos;Boleta;2618232;N/A;;;;;;;2071;;;;;;;;;;;;
21/06/21;Pago Anticipo 30% Tubos Ancap - Zhongda;Jiaxing Zhongda Import & Export Co., Ltd.;USD;126.515,40;1,00;126.515,40;PSS;Transf. PSS - Ita£ USD;Mercader¡a;Cr‚dito;ZDIEC-00010A;N/A;;;;;450. LA 1500172900 - Tubos p. Intercamb. de Calor - ANCAP;;2072;450;;1;;;;;;;;;
21/06/21;Costo por Transf. (Zhongdal);ITAU;USD;257,72;1,00;257,72;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;450. LA 1500172900 - Tubos p. Intercamb. de Calor - ANCAP;;2073;450;;1;;;;;;;;;
